Net_YY,Customer,Solid,Stript,Check,1W_Match,2W_Match,LS,Plan_Cut_Qty,Repeat_x,Repeat_y,Avgÿ_Neck_Size,Double_Cuff,Marker_width,Dress,Sport
1.232057651,CIN,1,0,0,0,1,0,4050,0,0,33.3,0,64.2,0.956,0.044
1.234527747,CIN,1,0,0,0,1,0,1250,0,0,33.5,0,64.3,0.956,0.044
1.566947937,CT,0,0,1,0,1,1,236,0.222000003,0.214000002,32.4,0,61.0,1.000,0.000
1.357042948,BB,1,0,0,0,1,1,1380,0,0,31.2,0,60.3,1.000,0.000
1.743229548,BB,0,0,1,0,0,1,907,1.024999976,1,31.9,0,54.5,1.000,0.000
1.823380311,BB,0,0,1,0,1,1,4312,1.052000046,1.090000033,32.5,0,54.1,1.000,0.000
1.823380311,BB,0,0,1,0,1,1,3234,1.019999981,1,32.5,0,54.1,1.000,0.000
1.278164228,BB,0,0,1,0,1,1,69,0.156000003,0.125,29.0,0,60.8,1.000,0.000
1.630833308,PF,1,0,0,1,0,1,2,0,0,34.0,1,61.0,1.000,0.000
1.678280671,DIL,1,0,0,0,1,1,1740,0,0,34.2,0,60.9,1.000,0.000
1.897065798,DIL,1,0,0,0,1,1,810,0,0,38.6,0,60.8,1.000,0.000
1.86150376,DIL,1,0,0,0,1,1,450,0,0,37.3,0,61.3,1.000,0.000
1.668184121,DIL,1,0,0,0,1,1,1296,0,0,34.0,0,61.0,1.000,0.000
1.866475105,DIL,1,0,0,0,1,1,348,0,0,38.4,0,61.4,1.000,0.000
2.015833378,DIL,1,0,0,0,1,1,12,0,0,40.0,0,60.8,1.000,0.000
1.687918027,DIL,1,0,0,0,1,1,630,0,0,34.0,0,60.9,1.000,0.000
1.927417914,DIL,1,0,0,0,1,1,264,0,0,38.9,0,61.3,1.000,0.000
1.892373721,DIL,1,0,0,0,1,1,66,0,0,37.0,0,60.9,1.000,0.000
1.670493444,DIL,1,0,0,0,1,1,564,0,0,34.3,0,61.0,1.000,0.000
1.890244166,DIL,1,0,0,1,0,1,396,0,0,38.5,0,60.8,1.000,0.000
1.875297864,DIL,1,0,0,0,1,1,414,0,0,37.7,0,61.2,1.000,0.000
1.768194516,DIL,1,0,0,0,1,1,480,0,0,34.3,1,60.8,1.000,0.000
1.966152827,DIL,1,0,0,0,1,1,240,0,0,38.6,1,60.8,1.000,0.000
1.964880943,DIL,1,0,0,0,1,1,84,0,0,38.1,1,60.8,1.000,0.000
1.5737257,DIL,1,0,0,0,1,1,1818,0,0,33.4,0,60.8,1.000,0.000
1.559026082,DIL,1,0,0,0,1,1,1008,0,0,33.2,0,61.0,1.000,0.000
1.573842049,DIL,1,0,0,0,1,1,498,0,0,33.4,0,60.8,1.000,0.000
1.640779654,DIL,1,0,0,0,1,1,528,0,0,33.3,1,61.0,1.000,0.000
1.569744587,DIL,1,0,0,0,1,1,522,0,0,33.1,0,61.3,1.000,0.000
1.416492939,DIL,1,0,0,0,1,1,1458,0,0,32.1,0,60.8,1.000,0.000
1.422611078,DIL,1,0,0,0,1,1,390,0,0,32.2,0,60.8,1.000,0.000
1.411522388,DIL,1,0,0,0,1,1,462,0,0,32.4,0,61.8,1.000,0.000
2.22362566,DIL,1,0,0,0,1,1,114,0,0,34.0,1,60.0,0.454,0.546
2.075618744,DIL,1,0,0,0,1,1,132,0,0,32.9,1,60.3,0.454,0.546
1.416231473,DIL,1,0,0,0,1,1,942,0,0,32.3,0,61.3,1.000,0.000
1.495498021,DIL,1,0,0,0,1,1,348,0,0,32.2,1,61.0,1.000,0.000
1.59669288,DIL,1,0,0,0,1,1,510,0,0,33.5,0,60.5,1.000,0.000
1.572014809,CT,1,0,0,0,1,1,636,0,0,32.5,0,56.3,1.000,0.000
1.572014809,CT,1,0,0,0,1,1,288,0,0,32.5,0,56.3,1.000,0.000
1.523611069,CT,1,0,0,0,1,1,6,0,0,31.0,0,56.8,1.000,0.000
1.755269686,CT,1,0,0,1,0,1,66,0,0,34.3,0,56.7,1.000,0.000
1.755269686,CT,1,0,0,1,0,1,348,0,0,34.3,0,56.7,1.000,0.000
1.73111105,CT,1,0,0,1,0,1,6,0,0,33.0,0,56.8,1.000,0.000
1.474226952,CT,1,0,0,1,0,1,756,0,0,31.8,0,56.0,1.000,0.000
1.474226952,CT,1,0,0,1,0,1,102,0,0,31.8,0,56.0,1.000,0.000
1.950033347,PF,0,1,0,1,0,1,25,0,0.125,35.2,0,56.0,1.000,0.000
1.806756496,PF,0,0,1,0,1,1,99,1.129999995,1.100000024,34.8,0,60.0,1.000,0.000
1.629254659,PF,0,0,1,1,0,1,60,1.129999995,1.100000024,33.5,0,60.0,1.000,0.000
1.785765966,PF,0,0,1,0,1,1,99,0.875,0.875,34.8,0,59.7,0.992,0.008
1.626166026,PF,0,0,1,0,1,1,81,0.875,0.875,33.4,0,59.5,0.992,0.008
1.686902364,PF,0,1,0,1,0,1,99,0,0.310000002,34.8,0,60.0,1.000,0.000
1.539188067,PF,0,1,0,1,0,1,65,0,0.310000002,33.5,0,60.0,1.000,0.000
1.757996559,PF,0,0,1,0,1,1,99,0.660000026,0.61500001,34.8,0,59.3,1.000,0.000
1.590729554,PF,0,0,1,0,1,1,91,0.660000026,0.61500001,33.5,0,59.6,1.000,0.000
1.743347327,PF,0,1,0,1,0,1,99,0.196999997,0,34.8,0,59.5,1.000,0.000
1.597591082,PF,0,1,0,0,1,1,64,0,0.196999997,33.5,0,59.5,1.000,0.000
1.78924799,PF,0,0,1,0,1,1,99,1.187000036,1.093000054,34.8,0,59.4,0.998,0.002
1.612109184,PF,0,0,1,0,1,1,59,1.187000036,1.093000054,33.5,0,60.0,1.000,0.000
1.774885019,PF,0,0,1,0,1,1,99,1.100000024,1.019999981,34.8,0,60.3,1.000,0.000
1.608813604,PF,0,0,1,0,1,1,59,1.100000024,1.019999981,33.5,0,60.3,1.000,0.000
1.575944106,PF,1,0,0,0,1,1,634,0,0,34.8,0,60.4,1.000,0.000
1.587453683,PF,1,0,0,0,1,1,84,0,0,34.9,0,60.0,1.000,0.000
1.592769305,PF,1,0,0,0,1,1,99,0,0,34.8,0,60.0,1.000,0.000
1.469649474,PF,1,0,0,0,1,1,42,0,0,33.8,0,60.0,1.000,0.000
1.781254133,PF,0,0,1,1,0,1,99,1,0.987500012,34.8,0,59.3,1.000,0.000
1.607322852,PF,0,0,1,0,1,1,80,1,0.986999989,33.4,0,59.7,0.996,0.004
1.75373745,PF,0,0,1,0,1,1,99,0.579999983,0.550000012,34.8,0,60.0,0.998,0.002
1.587617715,PF,0,0,1,1,0,1,59,0.579999983,0.550000012,33.5,0,60.0,1.000,0.000
1.709542592,PF,0,1,0,1,0,1,99,0,1.139999986,34.8,0,60.0,1.000,0.000
1.557433128,PF,0,1,0,1,0,1,79,0,1.139999986,33.4,0,60.0,1.000,0.000
1.674666087,PF,0,0,1,1,0,1,99,0.187999994,0.187999994,34.8,0,60.0,1.000,0.000
1.520083745,PF,0,0,1,0,1,1,63,0.189999998,0.189999998,33.6,0,60.0,1.000,0.000
1.750679016,PF,0,0,1,0,1,1,99,0.978999972,1,34.8,0,60.0,1.000,0.000
1.57138888,PF,0,0,1,0,1,1,14,0.978999972,1,32.9,0,60.0,1.000,0.000
1.75391833,PF,0,0,1,0,1,1,113,1,0.958000004,34.9,0,60.0,1.000,0.000
1.75739797,PF,0,0,1,0,1,1,117,0.967999995,1,34.8,0,59.8,1.000,0.000
1.835106691,PF,0,0,1,0,1,1,99,0.487500012,0.375,34.8,0,56.8,1.000,0.000
1.658539295,PF,0,0,1,0,1,1,58,0.487500012,0.375,33.5,0,57.0,1.000,0.000
1.746068954,PF,0,1,0,0,1,1,99,0,0.625,34.8,0,59.3,1.000,0.000
1.592943192,PF,0,1,0,0,1,1,84,0,0.625,33.5,0,59.3,1.000,0.000
1.73281304,PF,0,0,1,1,0,1,118,0.859000027,0.8125,34.8,0,60.5,1.000,0.000
1.727175395,PF,0,0,1,1,0,1,101,0.600000024,0.560000002,34.9,0,60.5,1.000,0.000
1.743726095,PF,0,0,1,0,1,1,99,0.600000024,0.560000002,34.8,0,60.0,0.992,0.008
1.599457741,PF,0,0,1,0,1,1,105,0.600000024,0.560000002,33.5,0,60.0,1.000,0.000
1.718016307,PF,0,1,0,0,1,1,99,0,0.171000004,34.8,0,59.4,1.000,0.000
1.557401657,PF,0,1,0,0,1,1,65,0,0.171000004,33.5,0,59.8,1.000,0.000
1.759085337,PF,0,0,1,0,1,1,99,0.829999983,0.853999972,34.8,0,60.0,1.000,0.000
1.607083321,PF,0,0,1,0,1,1,60,0.829999983,0.853999972,33.5,0,60.0,1.000,0.000
1.787811438,PF,0,0,1,0,1,1,99,0.839999974,0.829999983,34.8,0,59.5,1.000,0.000
1.624051571,PF,0,0,1,0,1,1,99,0.839999974,0.829999983,33.4,0,59.5,1.000,0.000
1.717814287,PF,1,0,0,0,1,1,221,0,0,35.0,0,56.1,1.000,0.000
1.313553572,BB,1,0,0,0,1,1,1858,0,0,31.4,0,60.8,1.000,0.000
1.49288559,BB,1,0,0,0,1,1,3705,0,0,32.7,0,61.0,1.000,0.000
1.368021965,BB,1,0,0,0,1,1,2156,0,0,31.8,0,60.6,1.000,0.000
1.464606126,CT,1,0,0,0,1,1,732,0,0,32.2,0,60.0,1.000,0.000
2.16703701,CIN,1,0,0,0,1,1,3,0,0,43.0,0,63.8,1.000,0.000
2.369722207,CIN,1,0,0,0,1,1,7,0,0,45.0,0,63.8,1.000,0.000
2.453333378,CIN,1,0,0,0,1,1,9,0,0,49.0,0,63.8,0.910,0.090
1.216944456,CIN,1,0,0,0,1,0,1,0,0,28.0,0,64.5,0.956,0.044
1.123055538,CIN,0,1,0,0,1,0,6,0,0.156000003,27.0,0,61.5,0.956,0.044
1.341666698,CIN,1,0,0,0,1,1,1,0,0,25.0,0,64.5,1.000,0.000
1.358055592,CIN,0,1,0,1,0,1,5,0,0.156000003,27.0,0,61.5,1.000,0.000
1.386111101,CIN,1,0,0,0,1,1,11,0,0,27.0,0,61.8,1.000,0.000
2.536111037,CIN,1,0,0,0,1,1,5,0,0,48.0,0,61.8,1.000,0.000
1.653333346,CIN,1,0,0,0,1,1,5,0,0,30.0,0,64.5,1.000,0.000
1.523611069,CIN,1,0,0,0,1,1,13,0,0,28.0,0,64.5,1.000,0.000
1.607222239,CIN,1,0,0,0,1,1,2,0,0,37.0,0,64.5,1.000,0.000
1.600000064,CIN,0,1,0,1,0,1,3,0,0.156000003,30.0,0,61.5,1.000,0.000
2.261944453,CIN,0,1,0,0,1,1,2,0,0.156000003,45.0,0,61.5,1.000,0.000
1.600000064,CIN,0,1,0,0,1,1,6,0,0.156000003,34.0,0,61.5,1.000,0.000
1.646305561,CT,0,1,0,1,0,1,30,0,0.280000001,34.4,0,61.3,1.000,0.000
1.777592659,CT,0,0,1,1,0,1,36,2.306999922,1.906000018,32.7,0,59.8,1.000,0.000
1.629763921,CT,0,0,1,1,0,1,120,2.306999922,1.906000018,32.2,0,60.0,1.000,0.000
1.997948647,CT,0,0,1,1,0,1,78,2.306999922,1.909000039,34.0,1,59.8,1.000,0.000
1.879052003,CT,1,0,0,0,1,1,276,0,0,33.6,0,59.7,1.000,0.000
1.749444485,CT,1,0,0,1,0,1,66,0,0,34.5,0,60.6,1.000,0.000
1.675416629,CT,1,0,0,0,1,1,312,0,0,34.2,0,60.3,1.000,0.000
1.741388957,CT,1,0,0,1,0,1,6,0,0,34.0,0,61.8,1.000,0.000
1.459351858,CT,1,0,0,0,1,1,18,0,0,31.3,1,60.8,1.000,0.000
1.393085162,CT,1,0,0,1,0,1,282,0,0,31.7,0,60.3,0.998,0.002
1.635042667,CT,1,0,0,1,0,1,78,0,0,33.6,0,60.8,1.000,0.000
1.483083407,CT,1,0,0,1,0,1,360,0,0,32.6,0,60.5,1.000,0.000
1.436944485,CT,1,0,0,1,0,1,12,0,0,32.5,0,61.8,1.000,0.000
1.733001232,CT,0,0,1,1,0,1,276,2.306999922,1.906000018,33.0,0,60.3,1.000,0.000
1.801333268,CT,0,0,1,1,0,1,90,2.306999922,1.906000018,32.7,0,59.8,1.000,0.000
1.686002413,CT,0,1,0,1,0,1,198,0,0.125,34.2,0,61.0,0.972,0.028
1.686002413,CT,0,1,0,1,0,1,216,0,0.125,34.2,0,61.0,0.972,0.028
1.644345284,CT,0,1,0,1,0,1,84,0,0.280000001,32.6,0,61.4,0.972,0.028
1.737849871,CT,0,1,0,1,0,1,162,0,0.800000012,33.6,0,60.3,0.972,0.028
1.67893362,CT,0,1,0,0,1,1,186,0,0.800000012,33.6,0,62.0,0.972,0.028
1.404503028,CT,1,0,0,1,0,1,420,0,0,32.0,0,61.0,1.000,0.000
1.404503028,CT,1,0,0,1,0,1,120,0,0,32.0,0,61.0,1.000,0.000
1.479440371,CT,1,0,0,0,1,1,132,0,0,32.3,0,60.9,1.000,0.000
1.479440371,CT,1,0,0,0,1,1,558,0,0,32.3,0,60.9,1.000,0.000
1.479440371,CT,1,0,0,0,1,1,1380,0,0,32.3,0,60.9,1.000,0.000
1.601805528,CT,1,0,0,0,1,1,24,0,0,33.5,0,61.3,1.000,0.000
1.79361105,CT,0,0,1,0,1,1,48,0.100000001,0.100000001,34.3,1,60.1,1.000,0.000
1.79361105,CT,0,0,1,0,1,1,60,0.100000001,0.100000001,34.3,1,60.1,1.000,0.000
1.700675805,CT,0,0,1,1,0,1,198,0.100000001,0.100000001,34.1,0,60.1,1.000,0.000
1.700675805,CT,0,0,1,1,0,1,204,0.100000001,0.100000001,34.1,0,60.1,1.000,0.000
1.732685248,CT,0,0,1,0,1,1,24,0.100000001,0.100000001,34.2,0,60.6,1.000,0.000
1.732685248,CT,0,0,1,0,1,1,12,0.100000001,0.100000001,34.2,0,60.6,1.000,0.000
1.785768032,CT,0,1,0,0,1,1,42,0,0.125,34.2,0,61.1,1.000,0.000
1.785768032,CT,0,1,0,0,1,1,60,0,0.125,34.2,0,61.1,1.000,0.000
1.965185165,BB,0,0,1,0,1,1,18,1.019999981,1,34.0,0,54.0,1.000,0.000
1.897569497,CT,0,1,0,1,0,1,48,0,0.800000012,35.0,0,60.3,1.000,0.000
1.800166607,CT,0,1,0,1,0,1,60,0,0.800000012,34.4,0,62.3,1.000,0.000
1.708134969,CT,0,1,0,0,1,1,42,0,0.125,34.1,0,61.0,1.000,0.000
1.781388919,CT,0,1,0,1,0,1,12,0,0.280000001,34.5,0,61.0,1.000,0.000
1.817083359,CT,0,1,0,1,0,1,12,0,0.800000012,34.5,0,60.5,1.000,0.000
1.741333326,CT,1,0,0,0,1,1,90,0,0,34.3,0,60.0,1.000,0.000
1.690173626,CT,1,0,0,0,1,1,144,0,0,34.8,0,60.0,1.000,0.000
1.60342598,CT,1,0,0,0,1,1,18,0,0,33.0,0,60.0,1.000,0.000
1.673194408,CT,1,0,0,0,1,1,12,0,0,34.0,0,60.0,1.000,0.000
1.454902331,CT,0,0,1,0,1,1,126,0.100000001,0.100000001,32.0,0,60.3,1.000,0.000
1.454902331,CT,0,0,1,0,1,1,96,0.100000001,0.100000001,32.0,0,60.3,1.000,0.000
1.711111069,CT,0,1,0,0,1,1,6,0,0.125,34.0,0,61.0,1.000,0.000
1.64388895,CT,0,1,0,1,0,1,24,0,0.800000012,33.0,0,60.3,1.000,0.000
1.434681098,CT,0,1,0,1,0,1,162,0,0.800000012,31.2,0,62.3,1.000,0.000
1.426369031,CT,0,1,0,0,1,1,90,0,0.125,32.0,0,61.0,1.000,0.000
1.426369031,CT,0,1,0,0,1,1,78,0,0.125,32.0,0,61.0,1.000,0.000
1.442932129,CT,0,1,0,0,1,1,108,0,0.800000012,31.4,0,60.3,1.000,0.000
1.381111145,CT,0,1,0,1,0,1,348,0,0.800000012,31.6,0,62.3,1.000,0.000
1.380698363,CT,1,0,0,0,1,1,174,0,0,31.4,0,61.0,0.998,0.002
1.380698363,CT,1,0,0,0,1,1,114,0,0,31.4,0,61.0,0.998,0.002
1.498894374,CT,1,0,0,1,0,1,186,0,0,31.5,1,58.5,1.000,0.000
1.498894374,CT,1,0,0,1,0,1,96,0,0,31.5,1,58.5,1.000,0.000
1.498894374,CT,1,0,0,1,0,1,24,0,0,31.5,1,58.5,1.000,0.000
1.866129557,BB,0,0,1,1,0,1,2224,1.488999963,1.666000009,32.5,0,54.2,1.000,0.000
1.630370299,CT,0,0,1,0,1,1,72,0.100000001,0.100000001,32.7,0,60.3,1.000,0.000
1.535250028,CT,0,0,1,1,0,1,120,0.100000001,0.100000001,32.8,0,60.3,1.000,0.000
1.535250028,CT,0,0,1,1,0,1,240,0.100000001,0.100000001,32.8,0,60.3,1.000,0.000
1.566388925,CT,0,1,0,0,1,1,12,0,0.800000012,31.0,0,60.3,1.000,0.000
1.589907328,CT,0,1,0,0,1,1,72,0,0.800000012,32.5,0,62.1,1.000,0.000
1.583796342,CT,0,1,0,0,1,1,18,0,0.125,32.6,0,61.1,1.000,0.000
1.583796342,CT,0,1,0,0,1,1,36,0,0.125,32.6,0,61.1,1.000,0.000
1.535311381,CT,0,1,0,0,1,1,198,0,0.800000012,31.5,0,60.3,1.000,0.000
1.511821906,CT,0,1,0,1,0,1,204,0,0.800000012,32.5,0,62.3,1.000,0.000
1.498010159,CT,0,1,0,0,1,1,228,0,0.125,32.4,0,60.9,1.000,0.000
1.498010159,CT,0,1,0,0,1,1,102,0,0.125,32.4,0,60.9,1.000,0.000
1.529384136,CT,1,0,0,0,1,1,138,0,0,32.0,0,61.0,1.000,0.000
1.437854926,CT,1,0,0,0,1,1,432,0,0,31.9,0,61.0,1.000,0.000
1.517487685,CT,0,0,1,0,1,1,360,0.100000001,0.100000001,32.4,0,60.2,1.000,0.000
1.517487685,CT,0,0,1,0,1,1,48,0.100000001,0.100000001,32.4,0,60.2,1.000,0.000
1.573156516,CT,0,1,0,0,1,1,60,0,0.125,32.2,0,61.0,1.000,0.000
1.573156516,CT,0,1,0,0,1,1,72,0,0.125,32.2,0,61.0,1.000,0.000
1.520214399,CT,0,1,0,0,1,1,228,0,0.125,32.5,0,60.7,1.000,0.000
1.520214399,CT,0,1,0,0,1,1,324,0,0.125,32.5,0,60.7,1.000,0.000
1.626944383,CT,0,1,0,1,0,1,12,0,0.280000001,34.0,0,61.3,1.000,0.000
1.551249981,CT,0,1,0,1,0,1,6,0,0.125,32.5,0,61.0,1.000,0.000
1.551249981,CT,0,1,0,1,0,1,6,0,0.125,32.5,0,61.0,1.000,0.000
1.552553813,CT,1,0,0,0,1,1,84,0,0,32.4,0,60.7,1.000,0.000
1.552553813,CT,1,0,0,0,1,1,264,0,0,32.4,0,60.7,1.000,0.000
1.552553813,CT,1,0,0,0,1,1,24,0,0,32.4,0,60.7,1.000,0.000
1.514166673,CT,1,0,0,1,0,1,12,0,0,32.6,0,60.8,1.000,0.000
1.514166673,CT,1,0,0,1,0,1,24,0,0,32.6,0,60.8,1.000,0.000
1.514166673,CT,1,0,0,1,0,1,42,0,0,32.6,0,60.8,1.000,0.000
1.620198409,CT,1,0,0,0,1,1,36,0,0,32.7,0,60.3,1.000,0.000
1.620198409,CT,1,0,0,0,1,1,6,0,0,32.7,0,60.3,1.000,0.000
1.907187462,BB,0,0,1,0,1,1,1722,2,1.986999989,32.5,0,54.5,1.000,0.000
1.938162804,BB,0,0,1,1,0,1,1816,2.255000114,2,32.5,0,54.2,1.000,0.000
1.465078354,BB,1,0,0,0,0,1,1605,0,0,31.5,0,55.0,1.000,0.000
1.465078354,BB,1,0,0,0,0,1,1874,0,0,31.5,0,55.0,1.000,0.000
1.444713593,BB,1,0,0,0,1,1,2465,0,0,31.5,0,56.3,1.000,0.000
1.444713593,BB,1,0,0,0,1,1,1092,0,0,31.5,0,56.3,1.000,0.000
1.681937695,BB,0,0,1,0,1,1,706,0.829999983,0.839999974,31.6,0,54.3,0.996,0.004
1.998509089,BB,0,0,1,1,0,1,2234,1.419999957,1.491000056,32.5,0,54.2,1.000,0.000
1.583161354,BB,0,0,1,0,1,1,706,0.310000002,0.310000002,31.6,0,54.0,0.998,0.002
2.032824039,BB,0,0,1,0,1,1,18,2,1.986999989,34.0,0,54.8,1.000,0.000
1.888333321,BB,0,0,1,0,1,1,118,1.052000046,1.090000033,33.4,0,54.0,1.000,0.000
1.329027812,PF,1,0,0,0,1,1,12,0,0,34.0,0,61.5,1.000,0.000
1.955416679,PF,1,0,0,1,0,1,12,0,0,39.5,0,61.0,1.000,0.000
1.590953509,PF,1,0,0,1,0,1,74,0,0,33.4,0,61.3,1.000,0.000
1.75111119,PF,1,0,0,0,1,1,14,0,0,35.1,0,61.3,1.000,0.000
1.698055585,PF,1,0,0,0,1,1,48,0,0,35.4,0,61.0,1.000,0.000
1.698055585,PF,1,0,0,0,1,1,12,0,0,35.4,0,61.0,1.000,0.000
1.824305534,PF,1,0,0,0,1,1,12,0,0,37.5,0,61.5,1.000,0.000
1.653842608,PF,1,0,0,1,0,1,24,0,0,34.5,0,61.2,1.000,0.000
1.653842608,PF,1,0,0,1,0,1,12,0,0,34.5,0,61.2,1.000,0.000
1.665277799,PF,1,0,0,0,1,1,18,0,0,34.3,1,61.0,1.000,0.000
1.738611062,PF,1,0,0,0,1,1,18,0,0,36.0,0,61.0,1.000,0.000
1.574499925,PF,1,0,0,1,0,1,30,0,0,33.0,0,61.0,1.000,0.000
1.810833295,PF,1,0,0,1,0,0,6,0,0,40.0,0,61.0,0.914,0.086
1.736190478,PF,1,0,0,0,1,0,14,0,0,38.9,0,61.0,0.916,0.084
1.73169597,PF,1,0,0,0,1,1,38,0,0,33.9,1,61.0,1.000,0.000
1.880694389,PF,1,0,0,1,0,1,18,0,0,36.8,1,61.0,1.000,0.000
1.880694389,PF,1,0,0,1,0,1,6,0,0,36.8,1,61.0,1.000,0.000
1.897777716,PF,1,0,0,1,0,1,6,0,0,37.0,1,61.0,1.000,0.000
1.897777716,PF,1,0,0,1,0,1,12,0,0,37.0,1,61.0,1.000,0.000
1.947166602,PF,1,0,0,1,0,1,18,0,0,38.0,1,61.2,1.000,0.000
1.947166602,PF,1,0,0,1,0,1,12,0,0,38.0,1,61.2,1.000,0.000
1.664999962,PF,1,0,0,0,1,1,12,0,0,33.5,1,61.0,1.000,0.000
2.001527786,PF,1,0,0,0,1,1,12,0,0,38.5,1,61.0,1.000,0.000
1.959444523,PF,1,0,0,0,1,1,6,0,0,37.0,1,61.0,1.000,0.000
1.846111139,PF,1,0,0,0,1,1,18,0,0,36.7,1,61.0,1.000,0.000
1.720596631,PF,1,0,0,0,1,1,54,0,0,34.4,1,61.0,1.000,0.000
1.935798645,PF,1,0,0,0,1,1,48,0,0,35.9,1,57.0,0.998,0.002
1.843796253,PF,1,0,0,1,0,1,36,0,0,33.7,1,57.0,1.000,0.000
1.878194491,PF,1,0,0,1,0,1,24,0,0,34.3,1,56.8,1.000,0.000
1.901250045,PF,1,0,0,1,0,1,36,0,0,36.2,0,57.0,1.000,0.000
1.889083385,PF,1,0,0,1,0,1,60,0,0,36.1,0,56.8,1.000,0.000
1.914722284,PF,1,0,0,1,0,1,18,0,0,36.0,0,56.8,1.000,0.000
1.405416648,PF,1,0,0,0,1,1,12,0,0,32.5,0,61.0,1.000,0.000
1.593055566,PF,1,0,0,0,1,1,12,0,0,34.0,1,61.0,1.000,0.000
1.394930522,PF,1,0,0,1,0,1,24,0,0,31.8,0,61.3,1.000,0.000
1.488888899,PF,1,0,0,1,0,1,6,0,0,34.0,0,61.3,1.000,0.000
1.492499987,PF,1,0,0,0,1,1,12,0,0,34.5,0,61.0,1.000,0.000
1.434365114,PF,1,0,0,0,1,1,14,0,0,32.0,0,61.9,1.000,0.000
1.537093957,PF,1,0,0,0,1,1,78,0,0,34.8,1,61.5,1.000,0.000
1.806203683,PF,1,0,0,0,1,1,18,0,0,36.3,0,61.0,1.000,0.000
1.710677147,PF,1,0,0,1,0,1,20,0,0,35.2,0,61.1,1.000,0.000
1.710677147,PF,1,0,0,1,0,1,12,0,0,35.2,0,61.1,1.000,0.000
1.565462907,PF,0,1,0,0,1,1,18,0,0.125,33.3,0,61.5,1.000,0.000
1.570555528,PF,1,0,0,1,0,1,12,0,0,33.0,0,61.3,1.000,0.000
1.579374949,PF,1,0,0,0,1,1,24,0,0,33.6,0,61.3,1.000,0.000
1.579374949,PF,1,0,0,0,1,1,24,0,0,33.6,0,61.3,1.000,0.000
1.560532729,PF,1,0,0,1,0,1,12,0,0,33.6,0,61.6,1.000,0.000
1.560532729,PF,1,0,0,1,0,1,80,0,0,33.6,0,61.6,1.000,0.000
1.560532729,PF,1,0,0,1,0,1,30,0,0,33.6,0,61.6,1.000,0.000
1.695138931,PF,1,0,0,0,1,1,24,0,0,35.8,1,61.5,1.000,0.000
1.549914042,PF,1,0,0,0,1,1,36,0,0,33.5,1,61.4,1.000,0.000
1.549914042,PF,1,0,0,0,1,1,12,0,0,33.5,1,61.4,1.000,0.000
1.549914042,PF,1,0,0,0,1,1,120,0,0,33.5,1,61.4,1.000,0.000
1.507916609,PF,1,0,0,0,1,1,12,0,0,32.5,0,60.8,1.000,0.000
1.386111101,PF,1,0,0,0,1,1,6,0,0,30.0,0,61.5,1.000,0.000
1.540092627,PF,1,0,0,1,0,1,18,0,0,33.0,0,61.0,1.000,0.000
1.768472195,PF,1,0,0,1,0,1,12,0,0,35.5,0,61.0,1.000,0.000
1.662129561,PF,1,0,0,1,0,1,36,0,0,35.2,0,61.5,1.000,0.000
1.605246862,PF,1,0,0,0,1,1,54,0,0,34.0,0,61.4,1.000,0.000
1.568680604,PF,1,0,0,0,1,1,24,0,0,33.3,0,61.0,1.000,0.000
1.658715248,PF,1,0,0,0,1,1,48,0,0,33.9,1,61.5,1.000,0.000
1.703726927,PF,1,0,0,1,0,1,48,0,0,34.5,1,61.3,1.000,0.000
1.898611069,PF,1,0,0,0,1,1,6,0,0,36.0,1,61.5,1.000,0.000
1.89388895,PF,1,0,0,0,1,1,6,0,0,37.0,1,61.5,1.000,0.000
2.043055534,PF,0,1,0,1,0,1,6,0,0.400000006,37.0,1,61.0,1.000,0.000
1.778161208,PF,0,1,0,0,1,1,142,0,0.125,35.6,0,60.9,1.000,0.000
2.114166737,DIL,1,0,0,0,1,1,1,0,0,32.0,1,60.5,0.454,0.546
1.607592583,DIL,1,0,0,0,1,1,3,0,0,31.7,0,61.3,1.000,0.000
1.483174642,DIL,1,0,0,0,1,1,7,0,0,31.0,0,61.3,1.000,0.000
1.759388924,PF,1,0,0,0,1,1,30,0,0,35.8,0,61.8,1.000,0.000
1.693888823,DIL,1,0,0,0,1,1,1,0,0,36.0,0,61.3,1.000,0.000
1.732595762,PF,1,0,0,0,1,1,146,0,0,35.7,0,61.3,1.000,0.000
1.732595762,PF,1,0,0,0,1,1,86,0,0,35.7,0,61.3,1.000,0.000
1.755058606,PF,1,0,0,1,0,1,6,0,0,35.5,0,61.0,1.000,0.000
1.755058606,PF,1,0,0,1,0,1,138,0,0,35.5,0,61.0,1.000,0.000
1.755058606,PF,1,0,0,1,0,1,140,0,0,35.5,0,61.0,1.000,0.000
1.690674623,PF,1,0,0,0,1,1,42,0,0,34.9,0,61.5,1.000,0.000
1.734245618,PF,1,0,0,1,0,1,54,0,0,35.8,0,61.3,1.000,0.000
1.734245618,PF,1,0,0,1,0,1,108,0,0,35.8,0,61.3,1.000,0.000
1.832916737,PF,1,0,0,0,1,1,6,0,0,36.8,0,61.5,1.000,0.000
1.832916737,PF,1,0,0,0,1,1,18,0,0,36.8,0,61.5,1.000,0.000
1.677527746,PF,1,0,0,1,0,1,50,0,0,34.8,0,61.3,1.000,0.000
1.677527746,PF,1,0,0,1,0,1,30,0,0,34.8,0,61.3,1.000,0.000
